targetid,survey,program,spectype,zwarn,zcat_primary,source_id,gaia_ra,gaia_dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,param,feh,alphafe,log10micro,teff,logg,tipo_fgk,parallax_snr
39627694782027326,main,bright,STAR,0,t,2490085870578029184,37.45332708096365,-3.745354667474063,1.0994280268491374,0.090429,21.26992675281405,-18.76650451067333,16.936005,17.645847,16.131735,[-8.3152e-01  4.3115e-01  2.7644e-01  4.3635e+03  4.3532e+00],-0.83152,0.43115,0.27644,4363.5,4.3532,K,12.157914240444299
39627666315281484,main,bright,STAR,0,t,5759198063265160320,136.94589552181677,-4.903032340428747,1.312369522656292,0.108167,-14.544981629248037,-7.953429110950672,17.666594,18.643732,16.675545,[-1.1339e+00  4.7988e-01  4.8782e-01  4.0099e+03  4.5004e+00],-1.1339,0.47988,0.48782,4009.9,4.5004,K,12.132808737011214
39627561545761782,main,bright,STAR,0,t,2618105690187701888,326.8799566244664,-9.530950542936024,1.0634461642916546,0.087756,6.5301592214308695,-5.955071344166884,17.307041,18.171577,16.420185,[ 2.0926e-01 -8.9050e-03         nan  4.1964e+03  4.3718e+00],0.20926,-0.008905,,4196.4,4.3718,K,12.118216011345716
39627714851767231,main,bright,STAR,0,t,3780693169017405184,155.0430961916469,-2.932426013614644,1.3109824032061828,0.10831,3.3705300652499703,-73.24311880850183,16.91847,17.621183,16.114197,[-7.1559e-01  3.1377e-01         nan  4.3162e+03  4.3687e+00],-0.71559,0.31377,,4316.2,4.3687,K,12.103983041327512
39627743243010744,main,bright,STAR,0,t,3265394129693933952,47.28319716553526,-1.6412804153670293,1.9737438241784095,0.163132,20.292191698583476,11.154556146382104,17.173662,17.481697,15.77368,[-8.2296e-01  1.5742e-01  2.7063e-01  4.1638e+03  4.9840e+00],-0.82296,0.15742,0.27063,4163.8,4.984,K,12.099059805423886
39632946683969609,main,bright,STAR,0,t,1325599565231907456,245.37848418322244,33.28317913419424,1.2703816097143146,0.105063,2.6774697449407343,-12.281104436707023,18.18788,19.127195,17.244768,[-1.0767e+00  2.6985e-01  2.9237e-01  4.0400e+03  4.6936e+00],-1.0767,0.26985,0.29237,4040.0,4.6936,K,12.091617502967882
39628135666288050,main,bright,STAR,0,t,4464436122702036864,243.5031684848094,14.601021167104138,1.069339213528144,0.088488,-6.768943999219621,-16.8985428175211,17.370575,18.15342,16.49821,[-6.4152e-01  1.0133e-01  2.7494e-01  4.2629e+03  4.9965e+00],-0.64152,0.10133,0.27494,4262.9,4.9965,K,12.084567551850467
39633532225587901,main,bright,STAR,0,t,1124722746502859904,137.77823902471405,75.99486852393711,1.0225134668768985,0.084762,5.086396384584781,3.7673847236882767,17.80221,18.648355,16.9172,[-4.1137e-01  2.0777e-01         nan  4.0932e+03  4.2493e+00],-0.41137,0.20777,,4093.2,4.2493,K,12.063347571752654
39627833064032783,main,bright,STAR,0,t,2738850346298217856,1.0595255810808768,1.9170649364134216,1.10869188424975,0.092425,-19.58757377112312,-12.175819139244917,17.030617,17.695751,16.23928,[-6.3856e-01  1.2690e-01  2.0156e-01  4.4557e+03  4.6777e+00],-0.63856,0.1269,0.20156,4455.7,4.6777,K,11.995584357584528
39627732824363204,main,bright,STAR,0,t,3826747416137261312,146.47254659328206,-2.335786749840417,1.1012630111284936,0.091877,-9.107396818451088,-19.068915652127803,17.378458,18.277708,16.473627,[-2.3881e-01  1.2573e-01         nan  4.0887e+03  4.3601e+00],-0.23881,0.12573,,4088.7,4.3601,K,11.986275249828505
39633169929994917,main,bright,STAR,0,t,1010176106157241984,133.73805089165106,45.25106224062268,1.0803847885423967,0.090182,-0.4071820730899378,-5.841419712200466,17.195105,17.85902,16.420664,[-6.4545e-01  1.3952e-01  1.9155e-01  4.5231e+03  4.8213e+00],-0.64545,0.13952,0.19155,4523.1,4.8213,K,11.980049106721927
39633474121891943,main,bright,STAR,0,t,1096324074848292864,118.458393470209,68.3350894723591,1.7807119683493813,0.148684,-6.856934903370737,-49.69009633594693,18.37763,19.282352,17.459778,[-1.9752e+00  6.2031e-01  6.3913e-01  4.1085e+03  4.8621e+00],-1.9752,0.62031,0.63913,4108.5,4.8621,K,11.97648683348162
39627751405129025,main,bright,STAR,0,t,3793822819617192064,173.91618339281354,-1.612000269887099,1.099229091629376,0.091793,-15.945351803783414,2.309656998875329,17.207367,17.977118,16.355103,[-2.2170e-01  1.8251e-01         nan  4.1894e+03  4.0765e+00],-0.2217,0.18251,,4189.4,4.0765,K,11.975086244369136
39632951188652708,main,bright,STAR,0,t,1458559383209673472,206.37388174142697,33.5358706825565,1.0282211968845123,0.085897,-5.904194886696989,-13.732265291226554,17.559618,18.301598,16.733326,[-5.7219e-01  2.8462e-01         nan  4.1784e+03  4.3053e+00],-0.57219,0.28462,,4178.4,4.3053,K,11.970397067237649
39627751514179863,main,bright,STAR,0,t,3602385956752603776,180.37716541276555,-1.5481659432346724,1.1022886996499237,0.092153,-20.87649941820072,-28.349171067907264,17.011356,17.590958,16.295977,[-1.1057e+00  3.0240e-01  8.4903e-02  4.5491e+03  4.7718e+00],-1.1057,0.3024,0.084903,4549.1,4.7718,K,11.961506404022915
39627767179904139,main,bright,STAR,0,t,2494896684921322752,34.02514793132951,-0.6664334700839325,1.002483616306802,0.084005,0.7042299574401545,2.1515219140555084,17.11631,17.83609,16.304295,[-1.7788e-01  6.5482e-02         nan  4.3913e+03  4.5097e+00],-0.17788,0.065482,,4391.3,4.5097,K,11.933618431126744
39628486352048300,main,bright,STAR,0,t,1455470584464794368,207.1028214823165,30.262560369575,1.1441048034410513,0.095908,-9.805190144460182,-6.688209059599906,16.780508,17.448824,15.955089,[-6.3240e-01  2.0536e-01  2.1421e-01  4.4835e+03  4.6319e+00],-0.6324,0.20536,0.21421,4483.5,4.6319,K,11.929190510083114
39627788155622283,main,bright,STAR,0,t,3662779484765576832,204.49338066285816,0.0577719973838656,1.3133680052987602,0.110335,-17.952443296705557,-1.0776997852550272,17.49336,18.44113,16.519415,[-1.2928e+00  5.1355e-01  3.3287e-01  4.0037e+03  4.5489e+00],-1.2928,0.51355,0.33287,4003.7,4.5489,K,11.903457699721395
39627787899769220,main,bright,STAR,0,t,3696105991441927936,189.23997095602527,-0.0007461875410382,1.1367013390254497,0.095556,-27.63595116674657,11.087265571245329,17.388557,18.319214,16.441278,[1.2763e-01 1.1344e-01        nan 4.0906e+03 4.3588e+00],0.12763,0.11344,,4090.6,4.3588,K,11.895656358841409
39627594768846654,main,bright,STAR,0,t,3783519193074110720,168.55835718995016,-7.935253879247199,1.244811830318343,0.105056,-13.223660431317066,11.570642006116238,17.319103,18.128468,16.455341,[-5.6018e-01  2.9579e-01         nan  4.1116e+03  4.2378e+00],-0.56018,0.29579,,4111.6,4.2378,K,11.849031281586422
39627845458204095,main,bright,STAR,0,t,2562557744276722688,19.91573088216585,2.617610435598623,1.2233009837145077,0.10326,3.8409121227237297,-18.729832346131253,17.101284,17.755247,16.319136,[-8.3518e-01  2.5389e-01  1.0620e-01  4.4981e+03  4.9733e+00],-0.83518,0.25389,0.1062,4498.1,4.9733,K,11.846804025900713
39627942107548342,main,bright,STAR,0,t,2520244649894060032,33.82898708065241,6.575465519819389,1.2040786193870885,0.101981,6.939975156729635,0.2363040940638023,17.29414,18.138914,16.402548,[-4.6302e-01  1.0549e-01  3.1940e-01  4.3141e+03  4.8290e+00],-0.46302,0.10549,0.3194,4314.1,4.829,K,11.806891669890357
39628411798294791,main,bright,STAR,0,t,1460020088702976000,197.8113444087976,26.839036054367416,1.217582841960959,0.103197,-9.080004562626034,7.427944585325701,17.266981,18.063707,16.39133,[-9.5112e-01  3.5647e-01  3.6275e-01  4.2060e+03  4.7229e+00],-0.95112,0.35647,0.36275,4206.0,4.7229,K,11.798626335658584
39627599026065791,main,bright,STAR,0,t,3192995751475878144,64.4862019549832,-7.777753683572582,1.020805445260855,0.086686,-1.7183642912712376,-14.7107668304169,17.421555,18.359688,16.489294,[ 1.1248e-01 -1.5391e-02         nan  4.1249e+03  4.3890e+00],0.11248,-0.015391,,4124.9,4.389,K,11.77589743742767
39627768907957495,main,bright,STAR,0,t,3841984998031087872,137.05856131503054,-0.8487995070100519,1.1334183760054417,0.096452,-13.778047851393591,1.8832869636899527,17.048872,17.784576,16.212664,[-3.9333e-01  3.2001e-02  1.6373e-01  4.3738e+03  4.9867e+00],-0.39333,0.032001,0.16373,4373.8,4.9867,K,11.751113258464747
39627776394790331,main,bright,STAR,0,t,3650829472704047616,223.3231847493929,-0.4984595730834498,1.1023794244752072,0.093825,-19.18624690797828,3.98967073350513,17.300339,18.07936,16.43896,[-7.0843e-01  2.0950e-01  3.0036e-01  4.3059e+03  4.8739e+00],-0.70843,0.2095,0.30036,4305.9,4.8739,K,11.749314409541244
39633010873601151,main,bright,STAR,0,t,1294167379651793664,220.60332878482305,36.47914510630074,1.091883698886487,0.092961,-1.220378312113029,15.75663172028483,17.87622,18.72364,16.976053,[-4.4567e-01  1.8698e-01         nan  4.0418e+03  4.2447e+00],-0.44567,0.18698,,4041.8,4.2447,K,11.74561051286547
39627722028225789,main,bright,STAR,0,t,6340238182714210176,222.94306380627512,-2.6994544886710434,1.2850496661430335,0.109537,-34.538884981304975,-4.653651852696048,17.123528,17.8765,16.291468,[-9.9513e-01  3.8467e-01  3.4584e-01  4.3668e+03  4.3660e+00],-0.99513,0.38467,0.34584,4366.8,4.366,K,11.731649270502512
39633109410383931,main,bright,STAR,0,t,1492007665092923776,216.2425006581999,41.78997651327055,1.110281043398518,0.094694,-5.401892410314606,7.067665199072993,17.451414,17.661058,16.048273,[-7.8146e-01  1.9753e-01  2.7755e-01  4.2083e+03  4.7516e+00],-0.78146,0.19753,0.27755,4208.3,4.7516,K,11.724935512266015
39628022768210117,main,bright,STAR,0,t,3725445733378584704,205.82666322597603,9.827211324401969,1.1722262279977342,0.100004,4.449286669279001,-8.014890283491939,17.384043,18.249027,16.47685,[-7.7247e-02  9.1265e-02         nan  4.1264e+03  4.4029e+00],-0.077247,0.091265,,4126.4,4.4029,K,11.721793408241012
39627773555247762,main,bright,STAR,0,t,3263703252609143168,54.15187995936094,-0.5298935069137081,1.1970939987450808,0.102242,8.12849389649114,4.890681401572058,17.449615,18.398476,16.494572,[-1.6407e-01  1.4028e-01         nan  4.1154e+03  4.4108e+00],-0.16407,0.14028,,4115.4,4.4108,K,11.708436833640587
39633216088311126,main,bright,STAR,0,t,831803846611631104,165.22982111688876,48.04521377856574,1.1078259037465068,0.094735,-5.109081884610083,-0.9166523232223454,17.579378,18.451344,16.661335,[1.6730e-01 5.7791e-02        nan 4.1719e+03 4.4107e+00],0.1673,0.057791,,4171.9,4.4107,K,11.693945255148645
39633530732416507,main,bright,STAR,0,t,1124611863330765312,137.748484762371,75.68771607896296,1.0468664437007795,0.08955,3.438426353744456,-3.229366243579908,18.018373,18.90038,17.098557,[-5.7885e-01  8.2910e-02  3.0897e-01  4.1561e+03  4.9918e+00],-0.57885,0.08291,0.30897,4156.1,4.9918,K,11.690300878847342
39633377602570774,main,bright,STAR,0,t,1046909243452148736,150.68105498279175,59.18114833308795,1.0558546650234517,0.090352,-3.3705740131608994,0.2765694061182162,17.658745,18.335613,16.80323,[-7.7509e-01  1.8763e-01  2.7709e-01  4.3727e+03  4.5727e+00],-0.77509,0.18763,0.27709,4372.7,4.5727,K,11.686013204173141
39633300012141340,main,bright,STAR,0,t,936688558591622912,120.03810242325264,53.48737991895785,1.4314527011552018,0.122996,8.720705769997336,-18.327023380627868,18.052458,19.079006,17.068062,[-1.1047e+00  3.7665e-01  4.6658e-01  4.0292e+03  4.5929e+00],-1.1047,0.37665,0.46658,4029.2,4.5929,K,11.638205316881866
39627733247985377,main,bright,STAR,0,t,3796534627608284544,171.5751988927669,-2.3607601985165685,1.036664374219403,0.089082,-13.476319424548786,4.626538300578687,17.170149,17.890701,16.348587,[-4.9076e-01 -2.0123e-01         nan  4.1259e+03  4.3352e+00],-0.49076,-0.20123,,4125.9,4.3352,K,11.637192409458736
39628090221006438,main,bright,STAR,0,t,2731517840691368704,340.0047748490284,12.616348560304392,1.3049170960108245,0.112272,1.9247074085764784,-9.891324751884351,17.131512,17.92951,16.230669,[-2.5323e-01  2.1593e-01         nan  4.1842e+03  4.1651e+00],-0.25323,0.21593,,4184.2,4.1651,K,11.622818654792152
39633203727698206,main,bright,STAR,0,t,834340282497318656,155.97083148088825,47.27453228521529,1.0715741691421994,0.092405,3.715756697861169,-5.035851520165664,17.574104,18.31715,16.720043,[-6.8408e-01  1.4801e-01  3.3763e-01  4.3015e+03  4.6957e+00],-0.68408,0.14801,0.33763,4301.5,4.6957,K,11.596495526672792
39627606760358921,main,bright,STAR,0,t,3783561318113451648,168.97594989656724,-7.52983059949929,1.0369444599327573,0.089541,-6.670210681329031,-29.308827773380024,17.2529,17.963839,16.449747,[-5.3429e-01  2.7916e-01         nan  4.2901e+03  4.3062e+00],-0.53429,0.27916,,4290.1,4.3062,K,11.580666509562741
39627830367093379,main,bright,STAR,0,t,3688355465257565056,200.2794204106704,1.825431113044232,1.1261646002064245,0.097502,-11.797585484094684,-9.686671578705957,17.380144,18.162737,16.531763,[-7.8640e-01  1.2640e-01 -1.4271e-02  4.2136e+03  4.9874e+00],-0.7864,0.1264,-0.014271,4213.6,4.9874,K,11.550169229415031
39627666386588422,main,bright,STAR,0,t,3824978164489367424,141.36757444039938,-5.071163045736322,2.3719945625416665,0.205503,-17.936900285572314,9.285535261668416,17.409824,18.123476,16.450918,[-9.5295e-01  1.5339e-01  2.7501e-01  4.1618e+03  4.7927e+00],-0.95295,0.15339,0.27501,4161.8,4.7927,K,11.542384113816668
39628499132092361,main,bright,STAR,0,t,2858638221133892096,9.894572787819024,30.997320141790397,1.0336885759136585,0.089769,-1.4251138294006058,-0.7979936697094,17.216955,17.923092,16.411959,[-5.5507e-01  1.4703e-01  2.9001e-01  4.5496e+03  4.7818e+00],-0.55507,0.14703,0.29001,4549.6,4.7818,K,11.514983746211481
39628437459045645,main,bright,STAR,0,t,875303653343211520,116.81968994910572,27.88754663851224,1.2649208061482773,0.10991,-7.279918345476524,-8.52950408849423,17.589373,18.486788,16.664778,[-9.4692e-01  2.1947e-01  3.6247e-01  4.1113e+03  4.6649e+00],-0.94692,0.21947,0.36247,4111.3,4.6649,K,11.508696261925916
39627781025302931,main,bright,STAR,0,t,3842254691912781056,139.38420755960945,-0.2628049697795078,1.2479252323525296,0.108571,-7.860260787672109,-1.348222595480575,17.518034,18.515034,16.526592,[-6.0709e-01  1.5775e-01  2.1195e-01  4.0895e+03  4.9371e+00],-0.60709,0.15775,0.21195,4089.5,4.9371,K,11.49409356414263
39633235776374920,main,bright,STAR,0,t,1015849723595622784,134.060767957413,49.20098376180646,1.1475905459164255,0.100146,3.626874931170629,-3.665584808603696,17.4772,18.368216,16.583015,[-8.8936e-02  9.2228e-02         nan  4.1067e+03  4.3555e+00],-0.088936,0.092228,,4106.7,4.3555,K,11.459175063571442
39633200254814648,main,bright,STAR,0,t,1506325535574316416,212.7292201690387,46.95355925437573,1.2986281127514705,0.113374,-16.486901104900536,-7.498407988405473,18.324533,19.432579,17.279387,[-6.2035e-01  2.1983e-01  2.5205e-01  4.0199e+03  4.9454e+00],-0.62035,0.21983,0.25205,4019.9,4.9454,K,11.454373249170626
39627726792951895,main,bright,STAR,0,t,3826684950133341440,146.8721647899907,-2.4954888626991822,1.3772297126394428,0.120243,-11.929091690941087,0.2939241189966812,17.799688,18.85242,16.775398,[-2.7472e-01  7.1680e-02  1.7756e-01  4.0930e+03  4.9984e+00],-0.27472,0.07168,0.17756,4093.0,4.9984,K,11.453720488007143
39627906170750782,main,bright,STAR,0,t,5414922968427776,43.17971332091426,4.935807499381971,1.0107337053276857,0.088519,13.954821575053794,-2.79791284158585,17.241558,17.824072,16.53715,[-4.6551e-01  1.9559e-01         nan  4.7649e+03  4.7598e+00],-0.46551,0.19559,,4764.9,4.7598,K,11.41826845454293
39633109569765751,main,bright,STAR,0,t,1392498083209017344,228.79643968822344,41.65231972381748,1.5641704079527752,0.137046,1.2226463265627077,2.240912238753366,17.038328,17.652245,16.011015,[-6.8702e-01  1.4980e-01  2.9370e-01  4.2738e+03  4.9626e+00],-0.68702,0.1498,0.2937,4273.8,4.9626,K,11.41346998783456
39627915427583848,main,bright,STAR,0,t,4429332981329926144,236.6517376706549,5.310850259553572,1.05644952908513,0.092857,-3.751379302539554,-17.10320957105505,17.417332,18.110958,16.618982,[-4.7910e-01  2.5957e-01         nan  4.3259e+03  4.2762e+00],-0.4791,0.25957,,4325.9,4.2762,K,11.377166278095673
39627733042465075,main,bright,STAR,0,t,3781603152328608256,159.3533219870404,-2.1474818732882897,1.328221736521344,0.116927,5.489038689675787,-1.7825142662641504,17.657686,18.503443,16.76344,[-4.6729e-01  1.5291e-01         nan  4.0862e+03  4.3800e+00],-0.46729,0.15291,,4086.2,4.38,K,11.359410029517083
39627742928442090,main,bright,STAR,0,t,2505754804626707584,28.628892046349208,-1.6318306291216684,1.257266503226656,0.110708,0.7988640069904198,-18.730189038102004,17.173658,18.013659,16.301315,[-1.7371e-01  1.0335e-01         nan  4.1531e+03  4.4517e+00],-0.17371,0.10335,,4153.1,4.4517,K,11.356600274837012
39627927465233183,main,bright,STAR,0,t,4429450972672008704,236.8820514961573,5.638031052280763,1.2706038014807897,0.111927,-12.729895858440988,-4.475356644168277,17.474983,18.457928,16.493347,[2.0503e-02 1.4502e-01        nan 4.0384e+03 4.2788e+00],0.020503,0.14502,,4038.4,4.2788,K,11.352075919847666
39632940044389162,main,bright,STAR,0,t,712938049715092736,133.8135368285507,32.9872505643495,2.2245391511932917,0.195988,3.5552271206467383,-10.418626644404767,17.906757,18.787025,16.912916,[-1.1175e+00  3.4825e-01  4.6737e-01  4.0013e+03  4.4647e+00],-1.1175,0.34825,0.46737,4001.3,4.4647,K,11.350384468402615
39627617086735544,main,bright,STAR,0,t,3198451326310391040,68.79350206988656,-7.12343559032205,1.043732381088578,0.092051,2.269051593699802,-15.399819193719477,17.606506,18.50103,16.72414,[-3.6123e-01  5.8286e-02  2.1671e-01  4.3329e+03  4.9955e+00],-0.36123,0.058286,0.21671,4332.9,4.9955,K,11.338631639945008
39632936324040341,main,bright,STAR,0,t,1278079226731278848,230.26079453370255,32.66755863448568,1.0386269193667812,0.091623,-19.4943408541452,1.793846604591098,17.937479,18.89313,16.973448,[-9.0945e-01  3.4707e-01  4.8718e-01  4.0485e+03  4.9970e+00],-0.90945,0.34707,0.48718,4048.5,4.997,K,11.335875482867634
39627796842028086,main,bright,STAR,0,t,2545935499286953216,2.2109395277828834,0.4564325320145879,1.6108665489025906,0.142333,1.0319212336639845,-11.784712205569305,17.079815,17.762596,16.236769,[-3.9075e-01  1.7660e-01         nan  4.2797e+03  4.1829e+00],-0.39075,0.1766,,4279.7,4.1829,K,11.317590080322839
39633275345437732,main,bright,STAR,0,t,1598805458586574848,228.45302645929175,51.73452066212037,1.0313793178484096,0.091198,0.7669338671718153,-2.832703501602191,17.952068,18.827047,17.051014,[-7.1638e-01  1.2505e-01  3.6016e-01  4.1758e+03  4.7579e+00],-0.71638,0.12505,0.36016,4175.8,4.7579,K,11.309231757806197
39627583167399771,main,bright,STAR,0,t,3675249939489485440,190.43773675026267,-8.556290041695569,1.0968760420906256,0.097004,-6.6550311117207945,-5.262884223875334,17.438547,18.289955,16.5487,[-2.4263e-01  1.7266e-01         nan  4.1204e+03  4.2027e+00],-0.24263,0.17266,,4120.4,4.2027,K,11.307534143856186
39627808674152671,main,bright,STAR,0,t,2651463906605906432,347.25640147749976,0.7226224187754232,1.1751265391493355,0.104146,0.7555850629930079,-1.286910736965576,17.64153,18.645569,16.699673,[-6.1660e-01  4.2444e-02  2.7137e-01  4.0791e+03  4.9673e+00],-0.6166,0.042444,0.27137,4079.1,4.9673,K,11.283453412990758
39627742811000589,main,bright,STAR,0,t,2485336053360753664,21.62252060414136,-1.6521973400511387,1.5633508130964149,0.138698,24.86086962659437,-1.4258126770798505,17.89993,19.051859,16.824007,[-7.1167e-01  3.1675e-01 -2.9826e-01  4.0208e+03  4.7119e+00],-0.71167,0.31675,-0.29826,4020.8,4.7119,K,11.271617565476179
39627973980066309,main,bright,STAR,0,t,3854599939749807744,146.1778905879045,7.756355962693903,1.098547958749397,0.097495,-11.664247676956188,3.895219078374936,17.078684,17.885221,16.212301,[-1.3430e-01 -2.0048e-01         nan  4.2010e+03  4.7883e+00],-0.1343,-0.20048,,4201.0,4.7883,K,11.267736383910938
39627630525285948,main,bright,STAR,0,t,3778625640480435840,154.68438859432297,-6.574095766431026,1.056476698973796,0.093809,2.7894790329008456,-10.236590345036952,17.271095,18.03238,16.43589,[-5.1368e-01  2.4498e-01  1.6504e-01  4.3816e+03  4.5533e+00],-0.51368,0.24498,0.16504,4381.6,4.5533,K,11.261997238791544
39633255737066239,main,bright,STAR,0,t,790322880668933632,172.24812949223053,50.47588387379726,1.019856801738978,0.090587,-10.196645585528552,-10.076983291794116,17.840681,18.53575,17.03615,[-5.5993e-01  1.5631e-01  2.7838e-01  4.4643e+03  4.6930e+00],-0.55993,0.15631,0.27838,4464.3,4.693,K,11.258313022166293
39627859819495747,main,bright,STAR,0,t,3856727181216500224,155.7730841707235,3.0812607543130563,1.139119039319857,0.101363,-9.130179040531496,-17.213799390629326,17.395565,18.227974,16.54009,[-2.8837e-01  1.4605e-01         nan  4.1415e+03  4.2599e+00],-0.28837,0.14605,,4141.5,4.2599,K,11.238016231956996
39633094432524104,main,bright,STAR,0,t,948852803622157184,110.43516007880676,41.11202560520377,1.1978058117447137,0.106742,10.644336930011017,-7.444747842048816,17.76726,18.463715,16.724968,[-1.0230e+00  2.9063e-01  3.6783e-01  4.1820e+03  4.6955e+00],-1.023,0.29063,0.36783,4182.0,4.6955,K,11.221504297696443
39627818451079162,main,bright,STAR,0,t,3661251782078416256,210.1934666471384,1.257070864140625,1.3864791186463878,0.123598,-30.334830538507028,-1.950195352524631,17.247221,18.080593,16.277376,[-1.1815e+00  3.2279e-01  1.6915e-01  4.0168e+03  4.5744e+00],-1.1815,0.32279,0.16915,4016.8,4.5744,K,11.21765011283668
39628517758994480,main,bright,STAR,0,t,1276622369527588224,227.0569628467396,31.82149244630748,1.0161374422444267,0.090627,-6.376043656081929,-5.188966322474551,17.635511,18.417543,16.772358,[-7.1251e-01  3.6809e-02  2.2772e-01  4.2043e+03  4.9875e+00],-0.71251,0.036809,0.22772,4204.3,4.9875,K,11.21230364289259
39633377665484337,main,bright,STAR,0,t,1047347914232208896,157.85738179606983,59.30846221335465,1.07641119231089,0.096009,-3.6192875391076766,-19.89016288963936,17.785442,18.671797,16.857563,[-1.1294e+00  2.7883e-01  3.8043e-01  4.0078e+03  4.6181e+00],-1.1294,0.27883,0.38043,4007.8,4.6181,K,11.21156550230593
39627672514463321,main,bright,STAR,0,t,3822757705052524544,147.48542821947578,-4.8058457853506775,1.148390505965473,0.102486,-13.913069742344971,10.53454863136404,17.486149,18.347155,16.59028,[-6.5770e-02  5.1705e-02         nan  4.1219e+03  4.3698e+00],-0.06577,0.051705,,4121.9,4.3698,K,11.205340299801662
39627913686943795,main,bright,STAR,0,t,582666086693729792,132.47612806054866,5.132881647846685,1.0571878517104043,0.09444,6.166492291808419,-4.235930687135266,17.271326,18.010681,16.449219,[-3.9059e-01  8.3585e-02  2.5937e-01  4.5380e+03  4.9783e+00],-0.39059,0.083585,0.25937,4538.0,4.9783,K,11.194280513663747
39628352553749047,main,bright,STAR,0,t,4572421500424087296,255.2141825290971,24.04337474301722,1.0985074183130956,0.098163,-9.562462950977396,-10.516672882507097,18.156866,19.080019,17.1738,[-3.7981e-01  1.4629e-01  2.4228e-01  4.1941e+03  4.9904e+00],-0.37981,0.14629,0.24228,4194.1,4.9904,K,11.190646356703601
39627708786804314,main,bright,STAR,0,t,3828650881218922752,153.2920755522225,-3.1774516522943723,1.166929195879386,0.104292,-16.320240515384786,-3.393341297834449,17.03604,17.794424,16.206041,[-4.0707e-01  1.4480e-01         nan  4.2621e+03  4.3568e+00],-0.40707,0.1448,,4262.1,4.3568,K,11.189057606330168
39628270492188926,main,bright,STAR,0,t,2787144191229131136,18.41109853035025,20.42852412801543,2.956396206850685,0.264301,5.724636184047618,-7.088875150156239,18.222263,18.727398,17.374868,[-8.5340e-01  3.4349e-01 -1.7511e-01  4.6439e+03  4.6834e+00],-0.8534,0.34349,-0.17511,4643.9,4.6834,K,11.185717068231618
39633090280163558,main,bright,STAR,0,t,813163310589735936,144.33760068969994,40.78736157353518,1.027372558910408,0.092179,-1.3210002535119394,0.8955643181817956,17.364307,18.129347,16.524725,[-5.0177e-01  7.7940e-02  3.1947e-01  4.3841e+03  4.8279e+00],-0.50177,0.07794,0.31947,4384.1,4.8279,K,11.145407944438624
39627812641964483,main,bright,STAR,0,t,3651273709761537280,223.76760500982888,0.9171088694586476,1.0812183831136906,0.097182,6.784260678556937,-11.477956878365957,17.409134,18.243479,16.492228,[-5.8574e-02  1.4948e-01         nan  4.1468e+03  4.3092e+00],-0.058574,0.14948,,4146.8,4.3092,K,11.125706232776547
39627842195035680,main,bright,STAR,0,t,3700267230635977088,185.4834398036267,2.2534778172371874,1.045868309604669,0.094284,5.109917762444823,-0.8841870595901179,16.871246,17.531048,16.079603,[-3.3311e-01  1.1050e-01         nan  4.5511e+03  4.7963e+00],-0.33311,0.1105,,4551.1,4.7963,K,11.092744363886439
39633365137097855,main,bright,STAR,0,t,857316948781890432,165.97055442090348,58.1610918017437,1.149842294431627,0.103673,-6.169687388651656,-5.49374937389847,18.021389,18.867548,17.12282,[-1.3961e+00  3.8005e-01  4.0456e-01  4.0950e+03  4.7603e+00],-1.3961,0.38005,0.40456,4095.0,4.7603,K,11.091048724659526
39627835903579322,main,bright,STAR,0,t,3810671731505646464,170.4850849892899,1.8864037636036888,1.4890932829317116,0.13433,0.0783452914981695,-19.46570536650723,17.50777,18.246296,16.627245,[-7.8182e-01  3.5647e-01  2.5975e-01  4.3224e+03  4.5252e+00],-0.78182,0.35647,0.25975,4322.4,4.5252,K,11.085336729931598
39627634975442520,main,bright,STAR,0,t,3197285530450587648,61.40829438346135,-6.330681219444546,1.0469238541610857,0.094611,3.616130196754771,-30.545695112479457,17.521997,18.330278,16.675488,[-7.3026e-01  3.3399e-01         nan  4.1420e+03  4.2473e+00],-0.73026,0.33399,,4142.0,4.2473,K,11.06556165943797
39627623004902157,main,bright,STAR,0,t,3196146887377823872,64.0629991623223,-6.65538905180444,1.1124305038867277,0.100594,33.65720670333521,-4.1073374922417845,17.595882,18.388977,16.717102,[-3.3320e-01  2.1490e-01         nan  4.0990e+03  4.1738e+00],-0.3332,0.2149,,4099.0,4.1738,K,11.058616854750062
39627743050077768,main,bright,STAR,0,t,2499590500060239616,35.92236443785096,-1.8286743644443808,1.0240376824168436,0.092646,3.463651524381941,-6.889401339186557,16.718594,17.279291,16.016499,[-4.6919e-01  1.8106e-01  2.8245e-02  4.7362e+03  4.8085e+00],-0.46919,0.18106,0.028245,4736.2,4.8085,K,11.05323146619221
39627701350305813,main,bright,STAR,0,t,3201860155953871872,69.54954666993149,-3.5769670589601037,1.0544553947363884,0.095435,-4.171308642248743,-3.6229592965919593,17.494452,18.296055,16.649103,[-1.7456e-01  1.4353e-01         nan  4.2898e+03  4.4287e+00],-0.17456,0.14353,,4289.8,4.4287,K,11.04893796548843
