targetid,survey,program,spectype,zwarn,zcat_primary,source_id,gaia_ra,gaia_dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,feh,alphafe,log10micro,teff,logg,clase_aprox,parallax_snr
2305843019087092139,main,backup,STAR,0,t,1325247446632695168,246.45532778359757,32.204602465989524,,,,,14.131644,13.996961,13.12656,-0.099295,0.055984,-0.0060809,5818.1,4.846,G,
2305843014863427338,main,backup,STAR,0,t,758752358485461376,169.03559237135553,34.66740315817869,,,,,13.71127,13.928753,13.13833,-0.45504,0.12177,0.047593,5949.8,4.6762,G,
39633096475153214,main,bright,STAR,0,t,2113373228190051456,271.47411440013514,41.04673789063402,,,,,18.916437,18.580175,17.521917,-0.48312,0.34259,-0.16201,5243.7,4.9748,G,
2305843012950847906,main,backup,STAR,0,t,501699635268907904,68.47932550663816,73.31118893555451,,,,,13.995135,13.775877,12.853923,-0.42887,0.14926,0.17669,5956.8,4.032,G,
39633489313663567,main,bright,STAR,0,t,1110179609282731264,115.92940418940545,70.05723100182406,,,,,17.551699,17.435946,16.401024,-0.33373,0.20885,0.024854,5343.7,4.7519,G,
39633426675929006,main,bright,STAR,0,t,1007448733203979776,96.9300308112466,63.45181230722473,,,,,15.279945,15.03104,14.058304,-0.19483,0.028398,-0.051109,5899.4,4.6625,G,
39633510826248928,main,bright,STAR,0,t,1123719373423538304,134.08141531631804,72.85301711305898,,,,,16.915863,16.76585,15.642224,-0.29321,0.094118,0.051448,5484.9,4.9781,G,
39633391015958278,main,bright,STAR,0,t,2239632136976879744,290.78035525653405,60.272861921372005,,,,,19.405176,19.388865,18.29386,-0.44851,0.15291,0.1208,5584.7,4.9882,G,
39633532359803540,main,bright,STAR,0,t,1080017256551709440,169.9563714058514,75.96504492159255,,,,,14.351215,14.287932,13.285753,-0.14544,0.023279,0.046912,5652.9,4.3214,G,
2305843015605816179,main,backup,STAR,0,t,857976964996437120,172.86849292961242,57.982457747839646,,,,,15.148569,15.304289,14.429543,-0.57193,0.22911,0.13756,5780.6,4.7461,G,
39633477380870338,main,bright,STAR,0,t,2259156478483910784,282.1494509733635,68.49923650813292,,,,,21.214231,,,-1.2151,0.21622,-0.25877,5289.3,4.0324,G,
39633341703521067,sv1,dark,STAR,0,t,989720929272509568,109.25970989209708,56.6137699142125,,,,,21.000605,20.965178,20.801836,-1.2786,0.17455,-0.2988,5593.7,4.4938,G,
39633195091624783,main,dark,STAR,0,t,931124346855639424,124.08449978258209,46.76072292003168,,,,,21.067173,21.147781,20.458975,-1.82,-0.9027,-0.25074,5941.3,4.0258,G,
39633356287119016,sv1,other,STAR,0,t,1433842331753267456,258.18157524849585,57.5995809169129,,,,,20.889826,21.605787,19.695019,-1.2365,0.51586,-0.29746,5368.3,3.5435,G,
39633393985525400,main,bright,STAR,0,t,2239789573297592576,288.1794964842323,60.42339074569143,,,,,20.98605,21.993912,19.852205,-0.92853,-0.99611,0.12557,5380.8,0.013341,G,
39633453930516700,main,bright,STAR,0,t,2254022789974696192,281.77077234160186,65.92326712441051,,,,,19.811415,19.855227,18.641973,-0.31632,0.15926,0.25152,5229.8,4.8234,G,
2305843014393662672,main,backup,STAR,0,t,695742340691558144,140.1895915093641,29.211218915689525,,,,,15.829532,16.058662,15.184235,-0.70223,0.24015,0.10821,5819.8,4.7841,G,
2305843015572260900,main,backup,STAR,0,t,853918942456860800,159.7763692482248,56.81728119654272,,,,,15.634418,,,-0.72149,0.33381,0.13159,5722.8,4.6896,G,
39633369167824241,sv1,other,STAR,0,t,1434685279214699520,262.0697361032244,58.452552765213895,,,,,20.97707,20.590618,20.446705,-1.6426,0.31586,0.31222,5398.7,4.2558,G,
39633456308684547,sv3,bright,STAR,0,t,2161726416683565440,270.2712484164528,66.36944533560084,,,,,18.39821,18.858248,17.838701,-0.75097,0.52102,0.28991,5527.0,4.6618,G,
2305843017744928221,main,backup,STAR,0,t,1145563886328288768,123.9756401354236,82.09177275694246,,,,,14.444026,14.424613,13.624863,-0.36407,0.11123,0.081964,5938.4,4.438,G,
2305843019439407396,main,backup,STAR,0,t,1372620046849821568,238.4299644603288,35.224099224685844,,,,,14.355849,14.499805,13.675922,-0.52007,0.12408,0.059661,5866.0,4.6558,G,
39633436104720922,main,bright,STAR,0,t,2253630985880383104,285.2014329175377,64.31660012284703,,,,,20.02083,19.960762,18.934044,-1.0705,0.13362,-0.25482,5596.6,3.5813,G,
39633391011762139,main,dark,STAR,0,t,2239545829609673088,290.129041067809,60.12881386478884,,,,,20.99793,,,-0.89587,-0.55026,-0.2919,5930.4,2.6113,G,
39633282182152637,sv1,other,STAR,0,t,842320950208664320,167.8495691061725,52.294637678510455,,,,,20.988499,20.735485,19.894514,-1.2817,0.38169,-0.20878,5568.2,4.9939,G,
39633446506597419,main,bright,STAR,0,t,2242471389532767104,294.4078961563344,65.19132419022783,,,,,17.080261,,,0.28955,-0.12562,-0.0014735,5875.7,4.5117,G,
39633359562869855,sv1,other,STAR,0,t,1432917642474448512,261.50130644403106,57.64129606186636,,,,,21.011076,21.022703,19.78423,-1.0442,0.42967,0.10433,5581.9,4.1222,G,
39633362754733888,sv1,other,STAR,0,t,1433913696929218176,258.23621114587775,58.09300381311058,,,,,20.953981,21.01632,19.906515,-2.7413,0.98934,-0.29617,5997.6,3.5748,G,
39633195158735607,main,bright,STAR,0,t,918376918280714368,130.06821326372022,46.80131928324548,,,,,18.38621,18.407663,17.618847,-0.83995,0.18152,0.0080391,5903.6,4.7862,G,
39633343087642802,sv1,other,STAR,0,t,1432796313942939520,258.25504197373846,56.53755457294258,,,,,20.960903,21.676418,19.97066,-1.8631,0.38687,-0.24967,5580.8,4.9155,G,
39633353057503362,sv1,other,STAR,0,t,1422370057493780096,262.17390665576863,57.23479783896119,,,,,21.016697,20.813124,21.068903,-0.78291,0.3588,0.018295,5553.5,4.2874,G,
39633362754734789,sv1,other,STAR,0,t,1433863252538617600,258.3499555744626,57.940847864611285,,,,,21.004059,21.346539,20.722994,-0.51829,0.2151,0.21191,5778.8,4.5736,G,
39633407130468638,main,bright,STAR,0,t,1003862091913792256,102.36197471489704,61.64399857532121,,,,,16.589333,16.500036,15.412951,-0.33796,0.10253,-0.30052,5274.5,4.3314,G,
39632951817801684,sv3,bright,STAR,0,t,1314425335932685824,251.42044813120648,33.43021937838314,,,,,18.567589,,,-1.0693,0.45832,0.25582,5683.1,4.8106,G,
2305843016230797943,main,backup,STAR,0,t,941822423197218048,99.88825874992727,34.47508822384065,,,,,15.776476,16.13687,15.218024,-0.86444,0.21113,0.07683,5933.6,4.4324,G,
39633456308684185,sv3,bright,STAR,0,t,2161717723672009984,270.2024075533937,66.16657465534527,,,,,17.501736,17.3591,16.404207,-0.30208,0.22246,-0.13002,5450.7,4.6464,G,
39632974970356510,main,dark,STAR,0,t,895131691986582272,114.17706905493016,34.79507241610541,,,,,20.910694,22.39155,20.183388,-1.4329,0.55721,0.50635,5456.9,3.887,G,
39632999590923000,main,dark,STAR,0,t,897587210688829440,108.63667680548322,35.9607516528062,,,,,20.754698,20.934607,19.956383,-1.1293,0.31429,0.29611,5257.7,4.935,G,
39628518358781332,main,dark,STAR,0,t,4603064305374722304,268.9923411152279,31.642194918246577,,,,,21.106524,20.990005,20.234312,-2.6811,0.70128,0.07924,5437.4,0.030898,G,
39633393985520520,main,dark,STAR,0,t,2251804834502120064,287.7619607653817,60.59349983581087,,,,,21.108318,21.454561,22.72152,-1.1424,-0.54965,-0.28297,5369.2,1.6669,G,
39633233431760527,main,bright,STAR,0,t,2119974799083786496,281.2536616007472,48.88299201627813,,,,,18.02761,17.9884,17.109674,-0.38234,0.13349,0.077419,5847.9,4.7646,G,
39633521454615768,main,bright,STAR,0,t,1690936187873520640,181.77853902635337,74.1585380732645,,,,,19.888565,19.73483,18.957756,-0.92773,0.28689,0.094411,5983.6,4.5901,G,
39633071363854138,main,dark,STAR,0,t,900452744148677888,111.83763377795988,39.79582413559682,,,,,20.883316,21.184221,20.367195,-0.47034,0.060545,0.45858,5715.2,4.9342,G,
39633145468815023,main,bright,STAR,0,t,1358409477535056640,256.00035049769536,43.76184209873029,,,,,20.224455,19.849495,19.067486,-1.0841,0.37818,-0.19148,5645.0,4.6713,G,
39633307050182081,main,bright,STAR,0,t,981768951944080128,105.158984164677,53.9070208659888,,,,,18.354492,18.014778,17.053083,-0.42522,0.14953,0.043653,5506.4,4.6703,G,
39633233427567082,main,bright,STAR,0,t,2119991910234294016,280.90548715623044,49.04923961223731,,,,,15.631513,15.57027,14.609006,-0.37362,0.20911,-0.078366,5736.0,4.2522,G,
39633021275477067,main,dark,STAR,0,t,4606839547267267712,273.3751432881323,37.02445602419371,,,,,20.886852,21.315527,20.142916,-1.4465,0.46542,0.62763,5259.7,4.872,G,
39628539875558341,main,dark,STAR,0,t,1890949722471483008,343.1503475619499,32.87218702774854,,,,,20.591257,,,-0.54287,0.20065,-0.22978,5449.9,4.6469,G,
39633508901063682,main,bright,STAR,0,t,1111048979380109952,114.85205478124232,72.57230890440083,,,,,18.817331,18.74126,17.699291,-0.6586,0.32602,0.098901,5306.0,4.9383,G,
2305843010169996322,special,backup,STAR,0,t,128675678295946112,41.72937623893904,28.50982699272196,,,,,14.770263,15.233553,14.102662,-0.18749,0.16303,-0.24814,5540.9,4.6476,G,
39633228067245443,main,bright,STAR,0,t,834769298190559104,156.52865788364883,48.86532109169494,,,,,15.743892,15.516589,14.475146,-0.29893,0.14096,0.091987,5285.7,4.9812,G,
39633237055636028,main,dark,STAR,0,t,1412230739219466112,250.21555118483272,49.365792060484246,,,,,20.900957,21.200775,20.69192,-1.1757,0.084754,0.064624,5987.0,2.3575,G,
39632966359452287,main,dark,STAR,0,t,1479194467689275776,213.40660306763385,34.15357988605667,,,,,20.885157,21.067036,20.500849,-4.9829,-0.46386,0.77166,5247.7,4.9939,G,
39632987079311911,main,bright,STAR,0,t,4605781782723998080,273.53540809557984,35.16369408832531,,,,,16.514956,16.523966,15.508559,-0.43945,0.14492,0.12379,5537.2,4.8942,G,
39633353049113540,sv1,other,STAR,0,t,1432890532640841728,261.1213279662076,57.26620091352935,,,,,20.912306,21.089493,19.865866,-1.6731,0.23777,-0.038152,5660.6,4.175,G,
39633359571257136,sv1,other,STAR,0,t,1434410053414908928,262.29566872730345,57.7454781101089,,,,,20.976318,20.608774,20.423197,-1.4758,0.46305,0.34413,5570.3,4.5609,G,
39633085217641377,main,bright,STAR,0,t,949151939504435200,108.1782453378823,40.52249595681605,,,,,17.373333,,,-0.51507,0.19214,0.061326,5649.5,4.8563,G,
39628313559306306,sv1,dark,STAR,0,t,4565931456945751808,250.92582293390112,22.328713870909144,,,,,20.899939,21.018862,19.989573,-1.946,0.44154,0.18143,5464.2,4.9843,G,
39633011595025620,main,bright,STAR,0,t,4606002028647883008,274.0329056393353,36.49229768791158,,,,,20.039482,19.9753,19.032648,-0.24025,0.36462,0.21433,5349.6,4.8628,G,
39633315602369598,main,dark,STAR,0,t,1426149903591380480,254.426058428252,54.3826797678006,,,,,20.847166,21.319672,20.428644,-1.8329,0.64354,-0.27847,5884.7,4.3355,G,
39633369167823442,sv1,other,STAR,0,t,1434681770225987840,261.96357017025326,58.39032421615613,,,,,20.750114,20.996416,19.930052,-1.3189,0.41658,0.45382,5489.1,4.5984,G,
39628491582342626,main,dark,STAR,0,t,1457002925716455424,207.5879257884777,30.576023970458788,,,,,21.066202,21.151386,20.392565,-1.7083,0.39154,0.3208,5402.0,1.6098,G,
39633290717563944,special,bright,STAR,0,t,2145593969766390272,280.5020764609648,52.86330030877258,,,,,16.97682,16.91328,15.934419,0.10231,-0.050019,0.079661,5672.7,4.9468,G,
39633384858715248,main,dark,STAR,0,t,2157834141227195648,278.7302081559659,59.69561693984867,,,,,20.963146,22.076729,19.905893,-1.6725,0.10949,-0.25177,5998.6,4.2919,G,
39633283323007166,special,bright,STAR,0,t,2145690417549614464,278.6181360905427,52.23995232319079,,,,,18.119474,,,-0.54468,0.081069,-0.040324,5881.4,4.4159,G,
39633054561472274,main,bright,STAR,0,t,1343576477266306048,261.7506465166729,38.818922825583975,,,,,17.804316,17.47818,16.636324,-0.68381,0.24024,0.062058,5860.7,4.1738,G,
39633346623441814,main,dark,STAR,0,t,2154137072034057088,279.9985263125226,56.85522002437745,,,,,20.940073,20.962543,20.09131,-0.77686,0.35518,0.40713,5596.6,4.1245,G,
39633359575451985,sv1,other,STAR,0,t,1422421734539423104,262.82341544243536,57.762833796072194,,,,,21.160269,21.9461,20.624104,-1.5011,0.58021,0.010656,5423.1,4.2268,G,
39633203119526573,main,dark,STAR,0,t,954712513403580416,102.84290756583478,47.33944232439626,,,,,20.98745,21.211357,20.235804,-0.42754,0.092093,-0.22808,5664.1,4.9888,G,
39636851023152734,main,dark,STAR,0,t,2762599934896702720,352.7000050258202,10.89068204481859,,,,,20.973665,20.706726,20.218594,-1.6948,0.58948,-0.093738,5479.8,3.256,G,
39633229350700517,main,bright,STAR,0,t,2122974507322147584,272.0123981092896,48.84966002057977,,,,,18.230757,17.770945,16.83908,-0.32108,0.15346,-0.29598,5555.8,4.7553,G,
39633439997037267,main,bright,STAR,0,t,1100937217617319296,101.14811910462336,64.82297654672173,,,,,20.990433,20.779993,19.479631,-0.62802,-0.9671,0.50058,5875.5,4.985,G,
39633402034389822,sv3,dark,STAR,0,t,1580155267478630656,189.42128491530684,61.29618246246593,,,,,21.089512,20.928886,20.576874,-1.6282,-0.32205,-0.16353,5410.5,1.4267,G,
39633233419174883,main,dark,STAR,0,t,2120025033020654208,279.93142064766727,49.050614565718455,,,,,20.913164,21.163977,20.303297,-2.2709,0.98749,0.051636,5997.3,4.9838,G,
39633153077281134,main,bright,STAR,0,t,781879593438556288,164.36000940515265,44.21632213999449,,,,,21.104918,20.295847,19.381275,-4.9894,-0.49614,0.65991,5373.9,1.5583,G,
39633062090246981,main,bright,STAR,0,t,920495711546909568,117.76836529086512,39.23988844294367,,,,,17.856182,,,-0.42237,0.17313,0.045562,5363.2,4.8038,G,
39633278872848731,main,bright,STAR,0,t,1560544073144527616,208.18130928120604,52.000700689136416,,,,,16.776218,,,-0.80089,0.28726,-0.066431,5888.5,4.589,G,
39633228658642417,main,bright,STAR,0,t,1509766839467722624,209.8631842885992,48.743843031370254,,,,,16.68442,16.237335,15.372513,-0.63577,0.29742,-0.21212,5717.6,4.6673,G,
39633436100526444,main,dark,STAR,0,t,2253551404428338048,284.61272974663973,64.26619242874351,,,,,20.774687,20.892513,20.073683,-2.1276,0.63894,0.8668,5202.4,4.986,G,
39633119006954129,main,bright,STAR,0,t,1347597223785760512,263.7263668240301,42.27680683277637,,,,,16.986904,,,-0.27322,0.057672,0.0049516,5728.1,4.8574,G,
39633453834047259,sv3,dark,STAR,0,t,1633280370798556416,267.791869156071,66.12303828846699,,,,,21.006035,21.18208,20.478533,-0.74199,0.026354,-0.016983,5542.0,4.2275,G,
39633505176519474,main,bright,STAR,0,t,1110675626465468928,113.47881511980516,71.96023433717556,,,,,20.008774,19.896957,18.926863,-1.3395,0.40376,0.3873,5378.8,4.9813,G,
39633281578174474,main,dark,STAR,0,t,986384358160207232,109.4860672807574,52.128800945070616,,,,,20.926548,20.75216,20.635822,-1.2811,0.127,0.27538,5590.1,4.3851,G,
39633510859803641,main,bright,STAR,0,t,1120544602317380480,140.6791619935455,72.86383560007626,,,,,20.20507,19.937473,19.216469,-1.2822,0.33145,0.34701,5985.2,4.645,G,
39633287034963863,main,dark,STAR,0,t,2145574315995200000,279.9614238720743,52.60074431908799,,,,,21.008516,20.837738,20.734848,-1.3957,0.63624,0.30757,5559.2,4.4345,G,
2305843014796315164,main,backup,STAR,0,t,749671015210448000,156.32047107958877,34.45753420123334,,,,,14.920023,15.140614,14.310693,-0.61853,0.11802,0.085393,5802.3,4.6984,G,
39633130402875160,main,dark,STAR,0,t,951349347853689344,104.43050396486424,42.91100715803486,,,,,20.82607,21.13597,20.17197,-0.5634,-0.44615,-0.23219,5828.8,4.0174,G,
39628380106133079,main,dark,STAR,0,t,4570446571382132096,259.40091808570446,25.13103846602717,,,,,21.14302,21.159584,20.67857,-0.3811,0.29623,0.0014727,5526.9,4.983,G,
39633016414277430,main,dark,STAR,0,t,4606591706179585280,271.4242437762076,36.69556074228525,,,,,21.093513,21.728304,20.288214,-1.6341,0.64717,0.21173,5866.7,3.1487,G,
39633019530645592,main,bright,STAR,0,t,798963049196192896,143.43061836001382,36.98759295948935,,,,,20.737211,,,-0.67933,-0.043325,0.0011811,5210.8,3.1524,G,
39633470669984901,main,dark,STAR,0,t,2260993968572660608,293.8823639128412,67.86540054412211,,,,,21.14141,21.437521,20.239582,-4.3011,0.98315,0.4375,5915.8,4.1794,G,
2305843015639374544,main,backup,STAR,0,t,862733589737104768,171.7686428637438,61.60576211345139,,,,,14.260014,14.256285,13.466368,-0.53887,0.091614,-0.14444,5900.3,4.7194,G,
39633203056610013,sv1,dark,STAR,0,t,965914131709300352,97.12575602487304,47.20896956746402,,,,,21.00933,21.553097,19.910618,-0.77414,0.25764,0.32432,5260.6,4.6806,G,
39633394010687149,main,bright,STAR,0,t,2239654848764370176,290.8669398865192,60.58150755029091,,,,,19.87879,19.615086,18.70178,-0.99618,0.078636,-0.11948,5998.3,4.1052,G,
39633497614189456,sv1,dark,STAR,0,t,1119336445195626368,145.0789256407252,70.98417176831852,,,,,20.982092,21.278969,20.243841,-1.7866,0.31133,-0.19539,5786.3,4.99,G,
2305843014779539256,main,backup,STAR,0,t,747238654971894400,152.92682707928003,34.3515572597108,,,,,15.38813,15.678075,14.859765,-0.74993,0.26196,-0.033651,5788.2,4.2709,G,
39633290713371844,main,dark,STAR,0,t,2145598436531474176,280.2709418044218,52.77421538472168,,,,,21.013124,21.348343,20.33897,-1.0808,-0.2111,-0.12822,5802.1,4.3385,G,
39633434770935887,main,bright,STAR,0,t,1100649832766164992,103.91485470303698,64.19496802673217,,,,,16.598803,16.60106,15.597048,-0.52411,0.1532,-0.29555,5314.6,4.5819,G,
39633091240659220,main,bright,STAR,0,t,1488339316346583680,219.7066023198482,40.82229698134547,,,,,16.325571,16.309374,15.431065,-0.44288,0.20292,-0.16829,5728.3,4.6889,G,
39633006352140197,main,dark,STAR,0,t,1329602375967385856,246.32244084887827,36.36958878582998,,,,,21.065891,20.616127,20.969816,-1.3422,0.48582,-0.29866,5265.1,2.9951,G,
39633338897533892,main,bright,STAR,0,t,856282136541549056,169.12612369212704,56.280257274500975,,,,,20.245502,,,-0.54784,0.21581,0.071311,5251.7,4.6392,G,
39633062136384816,sv1,bright,STAR,0,t,921028390571831552,121.27898570291332,39.33040275786348,,,,,14.105408,14.254034,13.411248,-0.28397,0.0775,0.10264,5918.4,4.5819,G,
39633315602370838,main,bright,STAR,0,t,1426158978858460160,254.538274031421,54.46291006104742,,,,,17.386032,,,0.051422,-0.0040358,-0.029589,5616.5,4.6209,G,
39633237072416710,main,dark,STAR,0,t,1412025684596515456,252.06130156181788,49.18086150958428,,,,,20.84513,21.192163,20.095083,-2.9708,0.9983,0.88477,5997.9,1.9155,G,
39632991332337189,main,dark,STAR,0,t,1293308596646444672,223.8656454796121,35.40998406886454,,,,,21.374302,21.519114,20.377504,-2.0838,-0.19841,-0.26717,5731.1,1.6907,G,
39633029584388325,main,dark,STAR,0,t,766013464556246528,173.7280965239762,37.53477533837447,,,,,20.821095,21.098143,19.873558,-1.6716,0.005318,0.43451,5934.7,3.0851,G,
39633339589592439,sv3,bright,STAR,0,t,1621885242741071872,242.82393696828527,56.27368666157364,,,,,18.672834,,,-0.65839,0.31621,0.30439,5653.4,4.6834,G,
39633369163630843,sv1,other,STAR,0,t,1434700839880805888,261.68229111592143,58.53926703918052,,,,,20.923977,20.842516,19.952484,-2.0379,-0.023062,0.10227,5386.7,2.9378,G,
39633314813837999,sv2,dark,STAR,0,t,841387774074350976,173.6454668111198,54.39726364883363,,,,,21.066204,20.73311,20.57362,-1.4818,0.59924,0.48531,5840.3,3.173,G,
39633359575453142,sv1,other,STAR,0,t,1422404932627277824,262.95044520224064,57.62726555009749,,,,,20.90217,21.19933,20.061392,-1.1563,0.37759,-0.27345,5568.9,4.9747,G,
39633154406876145,main,bright,STAR,0,t,2115093242332675584,274.75444101084764,44.14396989533056,,,,,16.479538,16.140509,15.207138,-0.26518,0.1241,0.13329,5749.7,4.302,G,
39633362750540930,sv1,other,STAR,0,t,1433859271104829952,257.90659274654524,57.90214310429429,,,,,20.69261,20.919527,20.38644,-1.8335,0.492,-0.17526,5537.4,4.9748,G,
39633054590828820,main,dark,STAR,0,t,1343447319009938048,263.7811915668203,38.83392102482844,,,,,21.06663,21.348213,20.498333,-1.4554,0.30115,-0.13163,5487.9,4.1618,G,
39633447924271736,main,bright,STAR,0,t,1044549274886886400,136.20343565785143,65.43404787354696,,,,,15.109905,15.173366,14.194926,-0.33784,0.055807,0.12805,5721.0,4.7291,G,
39633359571258993,sv1,other,STAR,0,t,1434406273843478656,262.50625558797174,57.70979940945397,,,,,20.901478,20.611486,20.165657,-2.2301,0.64883,-0.1964,5855.1,4.5606,G,
39633353061696287,sv1,other,STAR,0,t,1422373046790624256,262.4933430214476,57.2912211784265,,,,,20.853449,20.332512,20.246202,-1.3873,0.56386,0.067333,5845.1,4.6315,G,
39633140037193130,main,dark,STAR,0,t,783867476101636736,170.35488730719322,43.61026337301215,,,,,21.11442,21.46791,19.98942,-0.85097,-0.37118,-0.0086577,5338.2,1.5567,G,
39633270282915192,main,bright,STAR,0,t,981039322898969984,104.2816501027568,51.378026643048834,,,,,19.568037,19.197546,18.340328,-0.64043,0.057286,0.1576,5729.5,4.5306,G,
39633087285429941,main,bright,STAR,0,t,4611473816980329472,269.6055195719522,40.47871040150668,,,,,18.328186,,,-0.26394,0.25673,-0.20469,5532.9,4.6251,G,
39633174422096187,main,dark,STAR,0,t,810121747893713408,153.51631634324235,45.50478282665921,,,,,21.002234,21.112669,20.122267,-2.6863,0.11239,-0.11099,5999.5,2.9286,G,
39633224065876637,main,dark,STAR,0,t,834544615566007424,156.74767645411333,48.40862703933027,,,,,20.964157,20.55262,20.884066,-1.745,-0.60405,0.056655,5261.9,1.0831,G,
39633207267689749,main,bright,STAR,0,t,977813665019414656,106.3436006859861,47.51671916108504,,,,,17.590117,17.64726,16.573147,-0.46908,0.19251,0.097048,5694.0,4.6954,G,
39633318387386950,main,bright,STAR,0,t,1573288478060671360,180.328748621792,54.65636170770095,,,,,17.160563,,,-0.2469,0.09567,0.035116,5324.4,4.9807,G,
39633366085011852,main,bright,STAR,0,t,2152242025088460544,272.8159017644838,58.18239068624897,,,,,19.38018,19.401775,18.528227,-0.70022,0.40705,-0.066984,5820.9,4.8496,G,
39633411333162498,sv3,dark,STAR,0,t,2159279895938812288,270.70470888256733,61.98350011552278,,,,,21.088568,21.916176,20.307652,-1.1894,-0.05937,0.61785,5936.9,4.9932,G,
39633054569859525,main,dark,STAR,0,t,1343537719482052864,262.3410983130068,38.64880177457249,,,,,20.926584,20.966608,19.64583,-3.3054,0.90717,0.16397,5274.7,0.0029371,G,
39633154423654627,main,bright,STAR,0,t,2112137750782716288,276.2169832314448,44.14280738545614,,,,,19.632833,19.588823,18.481447,-0.52971,0.15484,0.27617,5551.4,4.8102,G,
39633442605892315,main,bright,STAR,0,t,1100818298563700992,104.21590308240262,65.11298198060042,,,,,21.03346,20.535963,19.04948,-0.85777,-0.82391,0.71798,5957.8,4.0221,G,
39633456304489006,sv3,bright,STAR,0,t,1441144360272745472,269.46344378433383,66.16240352507492,,,,,20.472343,20.684872,19.808151,-1.6733,0.76397,0.086346,5769.4,3.2597,G,
39633026094727324,main,dark,STAR,0,t,4606953415440879616,272.66260227474066,37.32770855958511,,,,,20.909855,20.964159,20.449774,-2.0883,0.85801,0.49292,5357.5,4.5391,G,
39633025696270095,main,bright,STAR,0,t,1378290812430199680,243.03377438943852,37.12561993890382,,,,,18.252142,18.202442,17.3423,-0.55252,0.24578,-0.27564,5648.5,4.6177,G,
39633297206152060,main,bright,STAR,0,t,1563334152619322112,201.10150116791124,53.12686533280807,,,,,17.793797,17.705175,16.89425,-0.50556,0.16469,0.070113,5903.7,4.5329,G,
39633362750541152,sv1,other,STAR,0,t,1433906992485802496,257.9294553802064,57.96911274271438,,,,,20.859291,21.116354,19.732515,-1.0431,0.11132,-0.076906,5562.1,4.9772,G,
39633351664993082,main,dark,STAR,0,t,989879705624686848,109.1879547233824,57.180722508907856,,,,,20.47183,20.563086,19.312973,-0.69463,0.19581,-0.16977,5509.6,4.7864,G,
2305843014737592915,main,backup,STAR,0,t,741502017478028416,155.76767069093154,29.354746253483523,,,,,15.679517,15.47342,14.614497,-0.35432,0.088713,0.011288,5819.8,4.581,G,
2305843017522635118,main,backup,STAR,0,t,1115267977296226048,105.99603206380948,74.74315314261793,,,,,15.277438,15.315964,14.490211,-0.29943,0.15396,0.013747,5980.6,4.3978,G,
39633463682273230,main,bright,STAR,0,t,2248916932855759872,294.37231486075933,66.93988696935315,,,,,16.335093,16.362455,15.211022,-0.0043778,0.070078,0.052945,5514.5,4.9861,G,
39633343096029433,sv1,other,STAR,0,t,1432736772811663872,258.9715523539316,56.413712506779774,,,,,20.960344,20.855396,20.518631,-1.4484,0.46961,0.057215,5316.4,4.9888,G,
39633156621467859,sv1,dark,STAR,0,t,964297883975858304,98.91954442345477,44.55566807076256,,,,,20.874083,20.93665,20.173594,-0.75095,0.014722,-0.23959,5612.2,4.4044,G,
39633030758794367,main,dark,STAR,0,t,1337437354093766272,261.7493796832186,37.40528433708874,,,,,21.015293,21.175865,20.317598,-0.48405,0.32774,0.43408,5236.5,4.9989,G,
39633369163630258,sv1,other,STAR,0,t,1434696682352602752,261.61893172680425,58.42831069931415,,,,,21.045288,20.952435,20.110369,-1.4596,0.42687,0.7248,5599.1,4.548,G,
39633021267088878,main,dark,STAR,0,t,4606752995086341248,272.7520688665292,36.91470549675695,,,,,20.902342,,,-1.4487,0.69037,0.56269,5502.4,4.8041,G,
39633203069193998,sv1,dark,STAR,0,t,967226325821837568,98.33527366765476,47.27550822697182,,,,,20.841797,20.851793,19.952316,-1.8897,0.41283,-0.29063,5331.5,3.4474,G,
39633186879179039,main,bright,STAR,0,t,1010653019324684672,135.9455400571661,46.30527489251434,,,,,17.234472,14.618979,13.780248,-0.31804,0.090853,0.19347,5949.6,4.625,G,
39633341699327751,sv1,bright,STAR,0,t,989746149321955072,108.87972621303533,56.55643944246144,,,,,16.760273,16.916908,16.00326,-0.45711,0.10076,0.079265,5904.6,4.7642,G,
39633353053310251,sv1,other,STAR,0,t,1420880975152578816,261.83326150220495,57.27017465199142,,,,,20.94658,21.481821,20.138735,-1.1035,0.32097,-0.15559,5514.8,4.6502,G,
39633324582374158,main,dark,STAR,0,t,994799363029600512,100.74734207342397,55.284107915931216,,,,,20.84512,20.762775,20.285957,-0.89964,0.31607,0.33169,5891.1,4.8875,G,
39632987087705578,main,bright,STAR,0,t,4605608261748475008,274.36236765408995,35.191326720284046,,,,,18.13785,17.91389,16.882092,-0.13386,0.13777,-0.06473,5458.7,4.7224,G,
39633087264458045,main,bright,STAR,0,t,1344584252689427968,267.95429109834726,40.55068728711616,,,,,17.734882,,,-0.45393,0.16438,0.14153,5840.2,4.677,G,
39633076027920553,main,bright,STAR,0,t,900370388151118464,112.9337636331598,39.975184724792655,,,,,17.064873,,,-0.021249,0.020341,-0.17667,5609.1,4.894,G,
39633179996326929,main,dark,STAR,0,t,1350613940096230400,267.40571902749576,45.83795026968159,,,,,21.096521,20.398836,20.473406,-1.449,0.53681,0.34685,5261.2,3.2578,G,
