wavelength,flux,ivar,model
3845.600000000056,29.08316993713379,0.0579434409737587,18.715309143066406
3846.400000000056,16.259700775146484,0.05089859664440155,20.51390838623047
3847.200000000056,25.844343185424805,0.0638289749622345,22.383800506591797
3848.0000000000564,20.40460205078125,0.05348369851708412,24.104873657226562
3848.8000000000566,31.028091430664062,0.053064197301864624,25.556116104125977
3849.6000000000568,29.821165084838867,0.06213027611374855,26.611356735229492
3850.400000000057,33.63499069213867,0.05080858990550041,27.271106719970703
3851.200000000057,29.502485275268555,0.05713978782296181,27.61920166015625
3852.0000000000573,24.221311569213867,0.05356791615486145,27.798786163330078
3852.8000000000575,18.362443923950195,0.06852774322032928,27.94350242614746
3853.6000000000577,36.45484161376953,0.04543491452932358,28.101255416870117
3854.400000000058,21.38620376586914,0.06348221749067307,28.246187210083008
3855.200000000058,29.237836837768555,0.04909049719572067,28.31497573852539
3856.000000000058,26.886669158935547,0.051442649215459824,28.22654151916504
3856.8000000000584,18.29180335998535,0.06589923799037933,27.91748809814453
3857.6000000000586,24.121400833129883,0.0573655441403389,27.372068405151367
3858.4000000000588,21.68467140197754,0.05531813204288483,26.58211898803711
3859.200000000059,19.12986946105957,0.06696992367506027,25.52778434753418
3860.000000000059,18.572040557861328,0.07065526396036148,24.243328094482422
3860.8000000000593,15.757564544677734,0.0701722800731659,22.802936553955078
3861.6000000000595,14.730924606323242,0.08587811887264252,21.3089656829834
3862.4000000000597,16.236042022705078,0.07252415269613266,19.88745880126953
3863.20000000006,23.667551040649414,0.06335317343473434,18.721452713012695
3864.00000000006,17.60763931274414,0.05574209988117218,18.01458740234375
3864.80000000006,14.73491382598877,0.06164174526929855,17.921701431274414
3865.6000000000604,13.631890296936035,0.059133823961019516,18.475879669189453
3866.4000000000606,22.587060928344727,0.0589202381670475,19.597400665283203
3867.2000000000608,21.19891357421875,0.0782303437590599,21.078269958496094
3868.000000000061,16.104921340942383,0.05624424293637276,22.730886459350586
3868.800000000061,19.99500274658203,0.0689341202378273,24.39251136779785
3869.6000000000613,28.071582794189453,0.06426119804382324,25.999448776245117
3870.4000000000615,18.822675704956055,0.06894158571958542,27.54819107055664
3871.2000000000617,23.881263732910156,0.0859973132610321,29.010618209838867
3872.000000000062,24.285242080688477,0.06218050792813301,30.397947311401367
3872.800000000062,34.17010498046875,0.05771246179938316,31.693920135498047
3873.600000000062,26.906217575073242,0.05839990824460983,32.859317779541016
3874.4000000000624,32.860355377197266,0.056680526584386826,33.86571502685547
3875.2000000000626,36.29489517211914,0.05944504961371422,34.645668029785156
3876.0000000000628,35.102962493896484,0.055049311369657516,35.18252944946289
3876.800000000063,31.63283348083496,0.05599774047732353,35.4990119934082
3877.600000000063,33.26665115356445,0.0646170824766159,35.610137939453125
3878.4000000000633,35.75634765625,0.06292133778333664,35.51737594604492
3879.2000000000635,27.571937561035156,0.05823399871587753,35.22123718261719
3880.0000000000637,36.1392707824707,0.053403593599796295,34.725990295410156
3880.800000000064,28.04363441467285,0.06958895176649094,34.046287536621094
3881.600000000064,41.331626892089844,0.05187871679663658,33.25621795654297
3882.400000000064,29.205629348754883,0.06375694274902344,32.436641693115234
3883.2000000000644,28.367679595947266,0.06312762200832367,31.59569549560547
3884.0000000000646,31.561189651489258,0.06707730144262314,30.736026763916016
3884.8000000000648,24.340490341186523,0.0559806302189827,29.823392868041992
3885.600000000065,26.880613327026367,0.06341363489627838,28.798126220703125
3886.400000000065,19.419099807739258,0.06739094108343124,27.603696823120117
3887.2000000000653,26.276443481445312,0.06493428349494934,26.205764770507812
3888.0000000000655,26.44769287109375,0.07104510813951492,24.614505767822266
3888.8000000000657,24.893335342407227,0.05975666269659996,22.869272232055664
3889.600000000066,18.713909149169922,0.06978215277194977,21.102781295776367
3890.400000000066,20.791013717651367,0.048969853669404984,19.4271183013916
3891.200000000066,19.19623374938965,0.05712880939245224,18.016170501708984
3892.0000000000664,12.00456714630127,0.05894802138209343,17.069271087646484
3892.8000000000666,10.764573097229004,0.06805078685283661,16.792097091674805
3893.6000000000668,16.30019760131836,0.06532321125268936,17.25693130493164
3894.400000000067,19.58694076538086,0.06642048805952072,18.42851448059082
3895.200000000067,21.912620544433594,0.07366602122783661,20.107101440429688
3896.0000000000673,16.483959197998047,0.0693981721997261,22.083452224731445
3896.8000000000675,23.293020248413086,0.05549757927656174,24.12676429748535
3897.6000000000677,24.40257453918457,0.06944378465414047,26.100496292114258
3898.400000000068,29.845989227294922,0.06239325925707817,27.873064041137695
3899.200000000068,26.26812744140625,0.0617462694644928,29.39501953125
3900.000000000068,29.635534286499023,0.06992124766111374,30.675765991210938
3900.8000000000684,31.189409255981445,0.057254474610090256,31.764299392700195
3901.6000000000686,28.143474578857422,0.06154538691043854,32.72907638549805
3902.4000000000688,32.72389602661133,0.04802300035953522,33.606353759765625
3903.200000000069,31.576406478881836,0.0574115626513958,34.41442108154297
3904.000000000069,34.580169677734375,0.07233957946300507,35.10814666748047
3904.8000000000693,33.890804290771484,0.06657151877880096,35.639530181884766
3905.6000000000695,38.832176208496094,0.05176350101828575,35.981773376464844
3906.4000000000697,34.06127166748047,0.061000701040029526,36.13461685180664
3907.20000000007,42.50577163696289,0.05435969680547714,36.11647033691406
3908.00000000007,37.15320587158203,0.07385974377393723,35.982704162597656
3908.80000000007,33.154571533203125,0.06794075667858124,35.81318283081055
3909.6000000000704,35.93354415893555,0.05343310534954071,35.662841796875
3910.4000000000706,33.314693450927734,0.05988786742091179,35.56689453125
3911.2000000000708,37.65306091308594,0.061521463096141815,35.5395622253418
3912.000000000071,26.209972381591797,0.06584059447050095,35.53993225097656
3912.800000000071,38.644081115722656,0.05302580073475838,35.480201721191406
3913.6000000000713,39.99755859375,0.055574581027030945,35.29713439941406
3914.4000000000715,30.032169342041016,0.06659336388111115,34.99420928955078
3915.2000000000717,31.376474380493164,0.06495044380426407,34.615379333496094
3916.000000000072,34.46281814575195,0.052040573209524155,34.221187591552734
3916.800000000072,33.725608825683594,0.05744629725813866,33.8380012512207
3917.600000000072,31.041967391967773,0.0728604644536972,33.41946029663086
3918.4000000000724,40.64321517944336,0.06877259910106659,32.87792205810547
3919.2000000000726,32.38923263549805,0.06997945159673691,32.1754150390625
3920.0000000000728,26.704511642456055,0.07784158736467361,31.343416213989258
3920.800000000073,24.830778121948242,0.07174048572778702,30.422229766845703
3921.600000000073,31.73607635498047,0.06370227783918381,29.47804832458496
3922.4000000000733,22.886964797973633,0.07923892885446548,28.527294158935547
3923.2000000000735,27.81529998779297,0.06447763741016388,27.505861282348633
3924.0000000000737,22.647911071777344,0.06759680062532425,26.376283645629883
3924.800000000074,22.293668746948242,0.06900078803300858,25.080331802368164
3925.600000000074,23.248214721679688,0.0828247144818306,23.6143856048584
3926.400000000074,23.151023864746094,0.06561924517154694,21.988391876220703
3927.2000000000744,21.46165657043457,0.08969210088253021,20.287151336669922
3928.0000000000746,19.286890029907227,0.06256788969039917,18.612953186035156
3928.8000000000748,19.933847427368164,0.06495939195156097,17.107240676879883
3929.600000000075,14.648330688476562,0.06539246439933777,15.915998458862305
3930.400000000075,16.113039016723633,0.0662841722369194,15.187469482421875
