wavelength,flux,ivar,mask,redshift
3689.6000000000204,28.53158950805664,0.045916687697172165,0,-2.628611585589587e-05
3690.4000000000206,37.78725814819336,0.04162122309207916,0,-2.628611585589587e-05
3691.2000000000207,46.40753173828125,0.04551006108522415,0,-2.628611585589587e-05
3692.000000000021,36.679264068603516,0.04279511794447899,0,-2.628611585589587e-05
3692.800000000021,40.5622444152832,0.03674623742699623,0,-2.628611585589587e-05
3693.6000000000213,42.24641799926758,0.03106650337576866,0,-2.628611585589587e-05
3694.4000000000215,30.245275497436523,0.047966085374355316,0,-2.628611585589587e-05
3695.2000000000216,22.90030288696289,0.04663531109690666,0,-2.628611585589587e-05
3696.000000000022,30.073884963989258,0.04907293990254402,0,-2.628611585589587e-05
3696.800000000022,30.31179428100586,0.03857947513461113,0,-2.628611585589587e-05
3697.600000000022,46.260250091552734,0.03977041319012642,0,-2.628611585589587e-05
3698.4000000000224,30.44841194152832,0.0470869280397892,0,-2.628611585589587e-05
3699.2000000000226,29.54357147216797,0.05170165002346039,0,-2.628611585589587e-05
3700.0000000000227,34.52428436279297,0.044702235609292984,0,-2.628611585589587e-05
3700.800000000023,37.80560302734375,0.03622391074895859,0,-2.628611585589587e-05
3701.600000000023,33.89678192138672,0.0400514081120491,0,-2.628611585589587e-05
3702.4000000000233,37.034278869628906,0.04412546008825302,0,-2.628611585589587e-05
3703.2000000000235,31.1904354095459,0.050194066017866135,0,-2.628611585589587e-05
3704.0000000000236,40.836936950683594,0.049777209758758545,0,-2.628611585589587e-05
3704.800000000024,25.728242874145508,0.04491827264428139,0,-2.628611585589587e-05
3705.600000000024,30.300275802612305,0.05098491907119751,0,-2.628611585589587e-05
3706.400000000024,19.290205001831055,0.06486263871192932,0,-2.628611585589587e-05
3707.2000000000244,27.726064682006836,0.05420787259936333,0,-2.628611585589587e-05
3708.0000000000246,26.67865753173828,0.05155795067548752,0,-2.628611585589587e-05
3708.8000000000247,17.472715377807617,0.06390000879764557,0,-2.628611585589587e-05
3709.600000000025,32.29766845703125,0.043037839233875275,0,-2.628611585589587e-05
3710.400000000025,24.34836769104004,0.05318165943026543,0,-2.628611585589587e-05
3711.2000000000253,23.406200408935547,0.05811828002333641,0,-2.628611585589587e-05
3712.0000000000255,36.49427795410156,0.06096244975924492,0,-2.628611585589587e-05
3712.8000000000256,34.946815490722656,0.04324118047952652,0,-2.628611585589587e-05
3713.600000000026,36.42742156982422,0.04405093193054199,0,-2.628611585589587e-05
3714.400000000026,37.61374282836914,0.04131755232810974,0,-2.628611585589587e-05
3715.200000000026,53.93629455566406,0.04096855968236923,0,-2.628611585589587e-05
3716.0000000000264,33.6563720703125,0.05011077597737312,0,-2.628611585589587e-05
3716.8000000000266,34.05294418334961,0.04717784374952316,0,-2.628611585589587e-05
3717.6000000000267,34.26649475097656,0.04482502117753029,0,-2.628611585589587e-05
3718.400000000027,38.16252136230469,0.04491595923900604,0,-2.628611585589587e-05
3719.200000000027,35.09956741333008,0.05056610330939293,0,-2.628611585589587e-05
3720.0000000000273,16.888107299804688,0.07460495084524155,0,-2.628611585589587e-05
3720.8000000000275,16.517837524414062,0.07595048099756241,0,-2.628611585589587e-05
3721.6000000000276,16.906980514526367,0.08450905978679657,0,-2.628611585589587e-05
3722.400000000028,22.353822708129883,0.07418680191040039,0,-2.628611585589587e-05
3723.200000000028,18.25926399230957,0.08621135354042053,0,-2.628611585589587e-05
3724.000000000028,29.866609573364258,0.06828925013542175,0,-2.628611585589587e-05
3724.8000000000284,33.93931579589844,0.045205745846033096,0,-2.628611585589587e-05
3725.6000000000286,39.086029052734375,0.04416909068822861,0,-2.628611585589587e-05
3726.4000000000287,40.65004348754883,0.046240098774433136,0,-2.628611585589587e-05
3727.200000000029,38.18191909790039,0.04836356267333031,0,-2.628611585589587e-05
3728.000000000029,21.702972412109375,0.062416110187768936,0,-2.628611585589587e-05
3728.8000000000293,20.211843490600586,0.05660118907690048,0,-2.628611585589587e-05
3729.6000000000295,39.73107147216797,0.047311827540397644,0,-2.628611585589587e-05
3730.4000000000296,35.73248291015625,0.04125189036130905,0,-2.628611585589587e-05
3731.20000000003,51.039939880371094,0.028309762477874756,0,-2.628611585589587e-05
3732.00000000003,0.0,0.0,1,-2.628611585589587e-05
3732.80000000003,0.0,0.0,1,-2.628611585589587e-05
3733.6000000000304,0.0,0.0,1,-2.628611585589587e-05
3734.4000000000306,10.418625831604004,0.062282685190439224,0,-2.628611585589587e-05
3735.2000000000307,19.268695831298828,0.084836445748806,0,-2.628611585589587e-05
3736.000000000031,16.609079360961914,0.0933254063129425,0,-2.628611585589587e-05
3736.800000000031,12.561708450317383,0.09160799533128738,0,-2.628611585589587e-05
3737.6000000000313,15.766547203063965,0.07862505316734314,0,-2.628611585589587e-05
3738.4000000000315,13.373717308044434,0.07953789085149765,0,-2.628611585589587e-05
3739.2000000000317,22.01215362548828,0.06711572408676147,0,-2.628611585589587e-05
3740.000000000032,38.27461624145508,0.03979942202568054,0,-2.628611585589587e-05
3740.800000000032,19.36684799194336,0.045086514204740524,0,-2.628611585589587e-05
3741.600000000032,33.66536331176758,0.043880872428417206,0,-2.628611585589587e-05
3742.4000000000324,34.64572525024414,0.05222988873720169,0,-2.628611585589587e-05
3743.2000000000326,34.197052001953125,0.05440833419561386,0,-2.628611585589587e-05
3744.0000000000327,27.685869216918945,0.0545237697660923,0,-2.628611585589587e-05
3744.800000000033,22.008028030395508,0.057688090950250626,0,-2.628611585589587e-05
3745.600000000033,25.6829891204834,0.0722382590174675,0,-2.628611585589587e-05
3746.4000000000333,23.703413009643555,0.0802968218922615,0,-2.628611585589587e-05
3747.2000000000335,16.63057518005371,0.07874776422977448,0,-2.628611585589587e-05
3748.0000000000337,24.39372444152832,0.06692980229854584,0,-2.628611585589587e-05
3748.800000000034,26.886098861694336,0.06615633517503738,0,-2.628611585589587e-05
3749.600000000034,13.157590866088867,0.10865280032157898,0,-2.628611585589587e-05
